"Data";"Template";"Treno";"OraP";"OraA";"Partenza";"Rit.";"Causale";"Nota partenza";"Arrivo";"Rit.";"Causale";"Nota arrivo";"Composizione";"Coincidenza";"Esito";"Causale soppressione";"Nota soppressione";"Verifica";"Chiusura"
"2023-01-16";"23-int";"7013";"2023-01-16 11:31:00";"2023-01-16 12:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7045";"2023-01-16 12:02:00";"2023-01-16 12:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7016";"2023-01-16 12:20:00";"2023-01-16 13:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7015";"2023-01-16 12:35:00";"2023-01-16 13:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7046";"2023-01-16 13:03:00";"2023-01-16 13:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7018";"2023-01-16 13:20:00";"2023-01-16 14:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7017";"2023-01-16 13:31:00";"2023-01-16 14:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7047";"2023-01-16 14:02:00";"2023-01-16 14:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7020";"2023-01-16 14:20:00";"2023-01-16 15:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7019";"2023-01-16 14:35:00";"2023-01-16 15:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7048";"2023-01-16 15:03:00";"2023-01-16 15:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7022";"2023-01-16 15:20:00";"2023-01-16 16:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7021";"2023-01-16 15:31:00";"2023-01-16 16:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7049";"2023-01-16 16:02:00";"2023-01-16 16:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7024";"2023-01-16 16:20:00";"2023-01-16 17:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7023";"2023-01-16 16:35:00";"2023-01-16 17:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7050";"2023-01-16 17:03:00";"2023-01-16 17:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7026";"2023-01-16 17:20:00";"2023-01-16 18:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7025";"2023-01-16 17:31:00";"2023-01-16 18:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7051";"2023-01-16 18:02:00";"2023-01-16 18:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7028";"2023-01-16 18:20:00";"2023-01-16 19:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7027";"2023-01-16 18:35:00";"2023-01-16 19:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7052";"2023-01-16 19:03:00";"2023-01-16 19:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7030";"2023-01-16 19:20:00";"2023-01-16 20:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7029";"2023-01-16 19:31:00";"2023-01-16 20:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7031";"2023-01-16 20:00:00";"2023-01-16 20:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7032";"2023-01-16 20:20:00";"2023-01-16 21:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7033";"2023-01-16 21:00:00";"2023-01-16 21:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7034";"2023-01-16 21:20:00";"2023-01-16 22:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7035";"2023-01-16 22:00:00";"2023-01-16 22:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-16";"23-int";"7037";"2023-01-16 23:00:00";"2023-01-16 23:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7000";"2023-01-17 05:18:00";"2023-01-17 06:12:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"5";"Meteo ambientali e naturali";"+5 LENTA CORSA PER BINARIO SDRUCCIOLEVOLE CAUSA BRINA";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7002";"2023-01-17 05:40:00";"2023-01-17 06:37:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"5";"Meteo ambientali e naturali";"+5 LENTA CORSA PER BINARIO SDRUCCIOLEVOLE CAUSA BRINA; +2 LAC (x)7001";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7001";"2023-01-17 05:48:00";"2023-01-17 06:53:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"2";"Meteo ambientali e naturali";"+4 STA (x)7000; +2 LENTA CORSA PER BINARIO SDRUCCIOLEVOLE CAUSA BRINA";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7004";"2023-01-17 06:16:00";"2023-01-17 07:16:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"2";"Meteo ambientali e naturali";"+2 LENTA CORSA PER BINARIO SDRUCCIOLEVOLE CAUSA BRINA; +4 LASA (x)7001";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7003";"2023-01-17 06:52:00";"2023-01-17 07:54:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"Meteo ambientali e naturali";"+2 STA (x)7004";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7040";"2023-01-17 07:01:00";"2023-01-17 07:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7006";"2023-01-17 07:20:00";"2023-01-17 08:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7005";"2023-01-17 07:31:00";"2023-01-17 08:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7041";"2023-01-17 08:02:00";"2023-01-17 08:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7008";"2023-01-17 08:20:00";"2023-01-17 09:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7007";"2023-01-17 08:35:00";"2023-01-17 09:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7042";"2023-01-17 09:03:00";"2023-01-17 09:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7010";"2023-01-17 09:20:00";"2023-01-17 10:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7009";"2023-01-17 09:31:00";"2023-01-17 10:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7043";"2023-01-17 10:02:00";"2023-01-17 10:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7012";"2023-01-17 10:20:00";"2023-01-17 11:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7011";"2023-01-17 10:35:00";"2023-01-17 11:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7044";"2023-01-17 11:03:00";"2023-01-17 11:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7014";"2023-01-17 11:20:00";"2023-01-17 12:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7013";"2023-01-17 11:31:00";"2023-01-17 12:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7045";"2023-01-17 12:02:00";"2023-01-17 12:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7016";"2023-01-17 12:20:00";"2023-01-17 13:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7015";"2023-01-17 12:35:00";"2023-01-17 13:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7046";"2023-01-17 13:03:00";"2023-01-17 13:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7018";"2023-01-17 13:20:00";"2023-01-17 14:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7017";"2023-01-17 13:31:00";"2023-01-17 14:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7047";"2023-01-17 14:02:00";"2023-01-17 14:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7020";"2023-01-17 14:20:00";"2023-01-17 15:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7019";"2023-01-17 14:35:00";"2023-01-17 15:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7048";"2023-01-17 15:03:00";"2023-01-17 15:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7022";"2023-01-17 15:20:00";"2023-01-17 16:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7021";"2023-01-17 15:31:00";"2023-01-17 16:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7049";"2023-01-17 16:02:00";"2023-01-17 16:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7024";"2023-01-17 16:20:00";"2023-01-17 17:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7023";"2023-01-17 16:35:00";"2023-01-17 17:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7050";"2023-01-17 17:03:00";"2023-01-17 17:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7026";"2023-01-17 17:20:00";"2023-01-17 18:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7025";"2023-01-17 17:31:00";"2023-01-17 18:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7051";"2023-01-17 18:02:00";"2023-01-17 18:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7028";"2023-01-17 18:20:00";"2023-01-17 19:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7027";"2023-01-17 18:35:00";"2023-01-17 19:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7052";"2023-01-17 19:03:00";"2023-01-17 19:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7030";"2023-01-17 19:20:00";"2023-01-17 20:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7029";"2023-01-17 19:31:00";"2023-01-17 20:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7031";"2023-01-17 20:00:00";"2023-01-17 20:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7032";"2023-01-17 20:20:00";"2023-01-17 21:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7033";"2023-01-17 21:00:00";"2023-01-17 21:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"6";"Prolungamento sosta commerciale";"+3 STA; +2 SPO";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7034";"2023-01-17 21:20:00";"2023-01-17 22:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7035";"2023-01-17 22:00:00";"2023-01-17 22:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-17";"23-int";"7037";"2023-01-17 23:00:00";"2023-01-17 23:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7000";"2023-01-18 05:18:00";"2023-01-18 06:12:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7002";"2023-01-18 05:40:00";"2023-01-18 06:37:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7001";"2023-01-18 05:48:00";"2023-01-18 06:53:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7004";"2023-01-18 06:16:00";"2023-01-18 07:16:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7003";"2023-01-18 06:52:00";"2023-01-18 07:54:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7040";"2023-01-18 07:01:00";"2023-01-18 07:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7006";"2023-01-18 07:20:00";"2023-01-18 08:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7005";"2023-01-18 07:31:00";"2023-01-18 08:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7041";"2023-01-18 08:02:00";"2023-01-18 08:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7008";"2023-01-18 08:20:00";"2023-01-18 09:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7007";"2023-01-18 08:35:00";"2023-01-18 09:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7042";"2023-01-18 09:03:00";"2023-01-18 09:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7010";"2023-01-18 09:20:00";"2023-01-18 10:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7009";"2023-01-18 09:31:00";"2023-01-18 10:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7043";"2023-01-18 10:02:00";"2023-01-18 10:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7012";"2023-01-18 10:20:00";"2023-01-18 11:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7011";"2023-01-18 10:35:00";"2023-01-18 11:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7044";"2023-01-18 11:03:00";"2023-01-18 11:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7014";"2023-01-18 11:20:00";"2023-01-18 12:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7013";"2023-01-18 11:31:00";"2023-01-18 12:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7045";"2023-01-18 12:02:00";"2023-01-18 12:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7016";"2023-01-18 12:20:00";"2023-01-18 13:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7015";"2023-01-18 12:35:00";"2023-01-18 13:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7046";"2023-01-18 13:03:00";"2023-01-18 13:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7018";"2023-01-18 13:20:00";"2023-01-18 14:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7017";"2023-01-18 13:31:00";"2023-01-18 14:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7047";"2023-01-18 14:02:00";"2023-01-18 14:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7020";"2023-01-18 14:20:00";"2023-01-18 15:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7019";"2023-01-18 14:35:00";"2023-01-18 15:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7048";"2023-01-18 15:03:00";"2023-01-18 15:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7022";"2023-01-18 15:20:00";"2023-01-18 16:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7021";"2023-01-18 15:31:00";"2023-01-18 16:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7049";"2023-01-18 16:02:00";"2023-01-18 16:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7024";"2023-01-18 16:20:00";"2023-01-18 17:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7023";"2023-01-18 16:35:00";"2023-01-18 17:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7050";"2023-01-18 17:03:00";"2023-01-18 17:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7026";"2023-01-18 17:20:00";"2023-01-18 18:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7025";"2023-01-18 17:31:00";"2023-01-18 18:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7051";"2023-01-18 18:02:00";"2023-01-18 18:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7028";"2023-01-18 18:20:00";"2023-01-18 19:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7027";"2023-01-18 18:35:00";"2023-01-18 19:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7052";"2023-01-18 19:03:00";"2023-01-18 19:57:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7030";"2023-01-18 19:20:00";"2023-01-18 20:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7029";"2023-01-18 19:31:00";"2023-01-18 20:38:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7031";"2023-01-18 20:00:00";"2023-01-18 20:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7032";"2023-01-18 20:20:00";"2023-01-18 21:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7033";"2023-01-18 21:00:00";"2023-01-18 21:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7034";"2023-01-18 21:20:00";"2023-01-18 22:25:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7035";"2023-01-18 22:00:00";"2023-01-18 22:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-18";"23-int";"7037";"2023-01-18 23:00:00";"2023-01-18 23:55:00";"Meran/o (Var.)";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2023-01-19";"23-int";"7000";"2023-01-19 05:18:00";"2023-01-19 06:12:00";"Malles - Mals";"";"";"";"Meran/o (Var.)";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
