"Data";"Template";"Treno";"OraP";"OraA";"Partenza";"Rit.";"Causale";"Nota partenza";"Arrivo";"Rit.";"Causale";"Nota arrivo";"Composizione";"Coincidenza";"Esito";"Causale soppressione";"Nota soppressione";"Verifica";"Chiusura"
"2019-03-31";"19-E";"111";"2019-03-31 10:16:00";"2019-03-31 11:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"112";"2019-03-31 10:20:00";"2019-03-31 11:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"210";"2019-03-31 11:03:00";"2019-03-31 12:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"113";"2019-03-31 11:16:00";"2019-03-31 12:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"114";"2019-03-31 11:20:00";"2019-03-31 12:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"209";"2019-03-31 11:46:00";"2019-03-31 12:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"115";"2019-03-31 12:16:00";"2019-03-31 13:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"116";"2019-03-31 12:20:00";"2019-03-31 13:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"214";"2019-03-31 13:03:00";"2019-03-31 14:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"117";"2019-03-31 13:16:00";"2019-03-31 14:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"118";"2019-03-31 13:20:00";"2019-03-31 14:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"213";"2019-03-31 13:46:00";"2019-03-31 14:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"119";"2019-03-31 14:16:00";"2019-03-31 15:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"120";"2019-03-31 14:20:00";"2019-03-31 15:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"218";"2019-03-31 15:03:00";"2019-03-31 16:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"121";"2019-03-31 15:16:00";"2019-03-31 16:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"122";"2019-03-31 15:20:00";"2019-03-31 16:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"217";"2019-03-31 15:46:00";"2019-03-31 16:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"123";"2019-03-31 16:16:00";"2019-03-31 17:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"124";"2019-03-31 16:20:00";"2019-03-31 17:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"222";"2019-03-31 17:03:00";"2019-03-31 18:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"125";"2019-03-31 17:16:00";"2019-03-31 18:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"126";"2019-03-31 17:20:00";"2019-03-31 18:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"221";"2019-03-31 17:46:00";"2019-03-31 18:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"127";"2019-03-31 18:16:00";"2019-03-31 19:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"128";"2019-03-31 18:20:00";"2019-03-31 19:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"226";"2019-03-31 19:03:00";"2019-03-31 20:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"129";"2019-03-31 19:16:00";"2019-03-31 20:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"130";"2019-03-31 19:20:00";"2019-03-31 20:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"131";"2019-03-31 19:46:00";"2019-03-31 20:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"132";"2019-03-31 20:20:00";"2019-03-31 21:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"133";"2019-03-31 20:46:00";"2019-03-31 21:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"134";"2019-03-31 21:20:00";"2019-03-31 22:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"135";"2019-03-31 21:46:00";"2019-03-31 22:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-03-31";"19-E";"137";"2019-03-31 22:50:00";"2019-03-31 23:58:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"100";"2019-04-01 05:20:00";"2019-04-01 06:30:00";"Malles - Mals";"";"";"";"Meran/o";"6";"Altre cause esterne";"+7 (x) 101 senales";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"101";"2019-04-01 05:38:00";"2019-04-01 06:54:00";"Meran/o";"10";"Altre cause esterne";"+10 abilitazione stazione di merano";"Malles - Mals";"4";"Altre cause esterne";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"102";"2019-04-01 05:42:00";"2019-04-01 06:54:00";"Malles - Mals";"";"";"";"Meran/o";"4";"Altre cause esterne";"+7 (x) 101 laces";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"104";"2019-04-01 06:16:00";"2019-04-01 07:32:00";"Malles - Mals";"";"";"";"Meran/o";"4";"Altre cause esterne";"+6 (x) 101 lasa +1 (x) 103 senales";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"103";"2019-04-01 06:38:00";"2019-04-01 07:54:00";"Meran/o";"2";"Altre cause esterne";"+2 ant 100 merano";"Malles - Mals";"5";"Altre cause esterne";"+5 (x) 102 marlengo +2 sv tra senales e laces";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"202";"2019-04-01 07:03:00";"2019-04-01 08:13:00";"Malles - Mals";"";"";"";"Meran/o";"4";"Altre cause esterne";"+8 (x) 103 silandro ";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"105";"2019-04-01 07:16:00";"2019-04-01 08:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"Altre cause esterne";"+7 (x) 104 marlengo";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"106";"2019-04-01 07:20:00";"2019-04-01 08:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Altre cause esterne";"+7 (x) 105 laces";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"201";"2019-04-01 07:46:00";"2019-04-01 08:55:00";"Meran/o";"";"";"";"Malles - Mals";"4";"Altre cause esterne";"+3 (x) 202 tel +3 (x) 106 senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"107";"2019-04-01 08:16:00";"2019-04-01 09:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"108";"2019-04-01 08:20:00";"2019-04-01 09:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"Altre cause esterne";"+5 (x9 201 lasa";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"206";"2019-04-01 09:03:00";"2019-04-01 10:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"109";"2019-04-01 09:16:00";"2019-04-01 10:38:00";"Meran/o";"2";"Ritardo altre reti";"+2 (c) bz";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"110";"2019-04-01 09:20:00";"2019-04-01 10:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"205";"2019-04-01 09:46:00";"2019-04-01 10:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"111";"2019-04-01 10:16:00";"2019-04-01 11:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"112";"2019-04-01 10:20:00";"2019-04-01 11:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"210";"2019-04-01 11:03:00";"2019-04-01 12:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"113";"2019-04-01 11:16:00";"2019-04-01 12:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"114";"2019-04-01 11:20:00";"2019-04-01 12:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"209";"2019-04-01 11:46:00";"2019-04-01 12:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"115";"2019-04-01 12:16:00";"2019-04-01 13:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"116";"2019-04-01 12:20:00";"2019-04-01 13:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"214";"2019-04-01 13:03:00";"2019-04-01 14:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"117";"2019-04-01 13:16:00";"2019-04-01 14:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"118";"2019-04-01 13:20:00";"2019-04-01 14:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"213";"2019-04-01 13:46:00";"2019-04-01 14:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"119";"2019-04-01 14:16:00";"2019-04-01 15:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"120";"2019-04-01 14:20:00";"2019-04-01 15:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"218";"2019-04-01 15:03:00";"2019-04-01 16:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"121";"2019-04-01 15:16:00";"2019-04-01 16:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"122";"2019-04-01 15:20:00";"2019-04-01 16:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"217";"2019-04-01 15:46:00";"2019-04-01 16:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"123";"2019-04-01 16:16:00";"2019-04-01 17:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"124";"2019-04-01 16:20:00";"2019-04-01 17:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"222";"2019-04-01 17:03:00";"2019-04-01 18:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"125";"2019-04-01 17:16:00";"2019-04-01 18:38:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"126";"2019-04-01 17:20:00";"2019-04-01 18:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"221";"2019-04-01 17:46:00";"2019-04-01 18:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"127";"2019-04-01 18:16:00";"2019-04-01 19:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"128";"2019-04-01 18:20:00";"2019-04-01 19:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"226";"2019-04-01 19:03:00";"2019-04-01 20:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"129";"2019-04-01 19:16:00";"2019-04-01 20:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"130";"2019-04-01 19:20:00";"2019-04-01 20:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"131";"2019-04-01 19:46:00";"2019-04-01 20:55:00";"Meran/o";"12";"Ritardo altre reti";"";"Malles - Mals";"";"";"";"Singola";"NO";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"132";"2019-04-01 20:20:00";"2019-04-01 21:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+3 (x) 131 Lasa";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"133";"2019-04-01 20:46:00";"2019-04-01 21:55:00";"Meran/o";"5";"Coincidenze programmate";"";"Malles - Mals";"2";"Programmazione orario";"+4 (x) 132 Senales";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"134";"2019-04-01 21:20:00";"2019-04-01 22:39:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+3 (x) 133 Lasa";"Singola";"NP";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"135";"2019-04-01 21:46:00";"2019-04-01 22:55:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-01";"19-E";"137";"2019-04-01 22:50:00";"2019-04-01 23:58:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"100";"2019-04-02 05:20:00";"2019-04-02 06:30:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"101";"2019-04-02 05:38:00";"2019-04-02 06:54:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"102";"2019-04-02 05:42:00";"2019-04-02 06:54:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"104";"2019-04-02 06:16:00";"2019-04-02 07:32:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"103";"2019-04-02 06:38:00";"2019-04-02 07:54:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"202";"2019-04-02 07:03:00";"2019-04-02 08:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"105";"2019-04-02 07:16:00";"2019-04-02 08:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"106";"2019-04-02 07:20:00";"2019-04-02 08:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"201";"2019-04-02 07:46:00";"2019-04-02 08:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"107";"2019-04-02 08:16:00";"2019-04-02 09:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"108";"2019-04-02 08:20:00";"2019-04-02 09:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"206";"2019-04-02 09:03:00";"2019-04-02 10:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"NP";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"109";"2019-04-02 09:16:00";"2019-04-02 10:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"110";"2019-04-02 09:20:00";"2019-04-02 10:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"205";"2019-04-02 09:46:00";"2019-04-02 10:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"111";"2019-04-02 10:16:00";"2019-04-02 11:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"112";"2019-04-02 10:20:00";"2019-04-02 11:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"210";"2019-04-02 11:03:00";"2019-04-02 12:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"113";"2019-04-02 11:16:00";"2019-04-02 12:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"114";"2019-04-02 11:20:00";"2019-04-02 12:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"209";"2019-04-02 11:46:00";"2019-04-02 12:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"115";"2019-04-02 12:16:00";"2019-04-02 13:38:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"116";"2019-04-02 12:20:00";"2019-04-02 13:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"214";"2019-04-02 13:03:00";"2019-04-02 14:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"117";"2019-04-02 13:16:00";"2019-04-02 14:38:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"118";"2019-04-02 13:20:00";"2019-04-02 14:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"213";"2019-04-02 13:46:00";"2019-04-02 14:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"119";"2019-04-02 14:16:00";"2019-04-02 15:38:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"120";"2019-04-02 14:20:00";"2019-04-02 15:43:00";"Malles - Mals";"";"";"";"Meran/o";"3";"Prolungamento sosta commerciale";"+2 S.V. Laces; +4 (x) 121 Tel";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"218";"2019-04-02 15:03:00";"2019-04-02 16:13:00";"Malles - Mals";"";"";"";"Meran/o";"";"Programmazione orario";"+1 (x) 119 Lasa";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"121";"2019-04-02 15:16:00";"2019-04-02 16:38:00";"Meran/o";"4";"Altre cause esterne";"";"Malles - Mals";"";"";"";"Doppia";"NP";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"122";"2019-04-02 15:20:00";"2019-04-02 16:43:00";"Malles - Mals";"";"";"";"Meran/o";"1";"Programmazione orario";"+2 (x) 123 Tel";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"217";"2019-04-02 15:46:00";"2019-04-02 16:55:00";"Meran/o";"";"";"";"Malles - Mals";"1";"Programmazione orario";"+2 (x) 122 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"123";"2019-04-02 16:16:00";"2019-04-02 17:38:00";"Meran/o";"1";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"124";"2019-04-02 16:20:00";"2019-04-02 17:43:00";"Malles - Mals";"";"";"";"Meran/o";"2";"Programmazione orario";"+3 (x) 125 Tel";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"222";"2019-04-02 17:03:00";"2019-04-02 18:13:00";"Malles - Mals";"";"";"";"Meran/o";"1";"Programmazione orario";"+2 (x) 123 Lasa; +2 (x) 221 Tel";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"125";"2019-04-02 17:16:00";"2019-04-02 18:38:00";"Meran/o";"4";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"126";"2019-04-02 17:20:00";"2019-04-02 18:43:00";"Malles - Mals";"";"";"";"Meran/o";"1";"Programmazione orario";"+2 (x) 125 Laces; +2 (x) 127 Tel";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"221";"2019-04-02 17:46:00";"2019-04-02 18:55:00";"Meran/o";"";"";"";"Malles - Mals";"1";"Programmazione orario";"+2 (x) 126 Senales";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"127";"2019-04-02 18:16:00";"2019-04-02 19:38:00";"Meran/o";"3";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"128";"2019-04-02 18:20:00";"2019-04-02 19:43:00";"Malles - Mals";"";"";"";"Meran/o";"";"";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"226";"2019-04-02 19:03:00";"2019-04-02 20:13:00";"Malles - Mals";"";"";"";"Meran/o";"10";"Eventi accidentali";"+10 disco merano per guasto deviatoio 3";"Singola";"NP";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"129";"2019-04-02 19:16:00";"2019-04-02 20:38:00";"Meran/o";"2";"Coincidenze programmate";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"130";"2019-04-02 19:20:00";"2019-04-02 20:39:00";"Malles - Mals";"";"";"";"Meran/o";"32";"Eventi accidentali";"+32 marlengo per attesa liberazione merano";"Singola";"NO";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"131";"2019-04-02 19:46:00";"2019-04-02 20:55:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"132";"2019-04-02 20:20:00";"2019-04-02 21:39:00";"Malles - Mals";"";"";"";"Meran/o";"6";"Eventi accidentali";"+7 (x) 133 senales";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"133";"2019-04-02 20:46:00";"2019-04-02 21:55:00";"Meran/o";"10";"Eventi accidentali";"+10 merano piazzamento materiale per guasto deviatoio 3";"Malles - Mals";"5";"Eventi accidentali";"";"Doppia";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"134";"2019-04-02 21:20:00";"2019-04-02 22:39:00";"Malles - Mals";"";"";"";"Meran/o";"1";"Coincidenze programmate";"+6 (x) 133 lasa +2 (x) 135 senales";"Singola";"NP";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"135";"2019-04-02 21:46:00";"2019-04-02 22:55:00";"Meran/o";"5";"Coincidenze programmate";"+5 (c) bz";"Malles - Mals";"3";"Coincidenze programmate";"";"Singola";"SI";"";"";"";"OK";"OK"
"2019-04-02";"19-E";"137";"2019-04-02 22:50:00";"2019-04-02 23:58:00";"Meran/o";"";"";"";"Malles - Mals";"";"";"";"Singola";"SI";"";"";"";"OK";"OK"
